country,latitude,longitude,date,cases,deaths,recovered,active,who_region,mortality_rate,recovery_rate
South Sudan,6.877000000000002,31.307,2020-06-29,1989,36,246,1707,Africa,1.809954751131222,12.368024132730016
Western Sahara,24.2155,-12.8858,2020-06-29,10,1,8,1,Africa,10.0,80.0
Sao Tome and Principe,0.1864,6.6131,2020-06-29,713,13,235,465,Africa,1.8232819074333801,32.959326788218796
Yemen,15.552727,48.516388,2020-06-29,1128,304,432,392,Eastern Mediterranean,26.95035460992908,38.297872340425535
Comoros,-11.6455,43.3333,2020-06-29,272,7,161,104,Africa,2.5735294117647056,59.19117647058824
Tajikistan,38.861,71.2761,2020-06-29,5900,52,4506,1342,Europe,0.8813559322033898,76.3728813559322
Lesotho,-29.61,28.2336,2020-06-29,27,0,4,23,Africa,0.0,14.814814814814813
Afghanistan,33.93911,67.709953,2020-06-30,31517,746,14131,16640,Eastern Mediterranean,2.3669765523368342,44.83612018910429
Albania,41.1533,20.1683,2020-06-30,2535,62,1459,1014,Europe,2.445759368836292,57.55424063116371
Algeria,28.0339,1.6596,2020-06-30,13907,912,9897,3098,Africa,6.557848565470627,71.165600057525
Andorra,42.5063,1.5218,2020-06-30,855,52,799,4,Europe,6.081871345029239,93.45029239766082
Angola,-11.2027,17.8739,2020-06-30,284,13,93,178,Africa,4.577464788732395,32.74647887323944
Antigua and Barbuda,17.0608,-61.7964,2020-06-30,69,3,22,44,Americas,4.3478260869565215,31.88405797101449
Argentina,-38.4161,-63.6167,2020-06-30,64530,1307,22028,41195,Americas,2.025414535874787,34.13606074693941
Armenia,40.0691,45.0382,2020-06-30,25542,443,14048,11051,Europe,1.7343982460261531,54.99960848798058
Australia,-35.4735,149.0124,2020-06-30,108,3,105,0,Western Pacific,2.7777777777777777,97.22222222222221
Australia,-33.8688,151.2093,2020-06-30,3203,49,2787,367,Western Pacific,1.5298157976896658,87.01217608492038
Australia,-12.4634,130.8456,2020-06-30,29,0,29,0,Western Pacific,0.0,100.0
Australia,-27.4698,153.0251,2020-06-30,1067,6,1054,7,Western Pacific,0.5623242736644799,98.78163074039362
Australia,-34.9285,138.6007,2020-06-30,443,4,436,3,Western Pacific,0.9029345372460496,98.41986455981942
Australia,-42.8821,147.3272,2020-06-30,228,13,215,0,Western Pacific,5.701754385964912,94.2982456140351
Australia,-37.8136,144.9631,2020-06-30,2231,20,1816,395,Western Pacific,0.8964589870013447,81.3984760197221
Australia,-31.9505,115.8605,2020-06-30,611,9,598,4,Western Pacific,1.4729950900163666,97.87234042553192
Austria,47.5162,14.5501,2020-06-30,17766,705,16478,583,Europe,3.968253968253968,92.75019700551616
Azerbaijan,40.1431,47.5769,2020-06-30,17524,213,9715,7596,Europe,1.2154759187400137,55.43825610591189
Bahamas,25.025885,-78.035889,2020-06-30,104,11,87,6,Americas,10.576923076923077,83.65384615384616
Bahrain,26.0275,50.55,2020-06-30,26758,87,21331,5340,Eastern Mediterranean,0.3251364078032738,79.71821511323716
Bangladesh,23.685,90.3563,2020-06-30,145483,1847,59624,84012,South-East Asia,1.2695641415148162,40.98348260621516
Barbados,13.1939,-59.5432,2020-06-30,97,7,90,0,Americas,7.216494845360824,92.78350515463917
Belarus,53.7098,27.9534,2020-06-30,62118,392,46054,15672,Europe,0.6310570205093531,74.13954087382079
Belgium,50.8333,4.469936,2020-06-30,61427,9747,16984,34696,Europe,15.867615218063719,27.649079395054294
Benin,9.3077,2.3158,2020-06-30,1199,21,333,845,Africa,1.7514595496246872,27.773144286905755
Bhutan,27.5142,90.4336,2020-06-30,77,0,48,29,South-East Asia,0.0,62.33766233766234
Bolivia,-16.2902,-63.5887,2020-06-30,33219,1123,9340,22756,Americas,3.38059544236732,28.116439387097746
Bosnia and Herzegovina,43.9159,17.6791,2020-06-30,4453,186,2402,1865,Europe,4.176959353245004,53.941163260723116
Brazil,-14.235,-51.9253,2020-06-30,1402041,59594,788318,554129,Americas,4.250517638214575,56.226458427392636
Brunei,4.5353,114.7277,2020-06-30,141,3,138,0,Western Pacific,2.127659574468085,97.87234042553192
Bulgaria,42.7339,25.4858,2020-06-30,4989,230,2676,2083,Europe,4.6101423130887955,53.63800360793747
Burkina Faso,12.2383,-1.5616,2020-06-30,962,53,838,71,Africa,5.50935550935551,87.11018711018711
Cabo Verde,16.5388,-23.0418,2020-06-30,1227,15,629,583,Africa,1.2224938875305624,51.26324368378158
Cambodia,11.55,104.9167,2020-06-30,141,0,130,11,Western Pacific,0.0,92.19858156028369
Cameroon,3.848,11.5021,2020-06-30,12592,313,10100,2179,Africa,2.485705209656925,80.20965692503177
Canada,53.9333,-116.5765,2020-06-30,8108,154,0,7954,Americas,1.8993586581154416,0.0
Canada,53.7267,-127.6476,2020-06-30,2916,174,0,2742,Americas,5.967078189300412,0.0
Canada,53.7609,-98.8139,2020-06-30,325,7,0,318,Americas,2.1538461538461537,0.0
Canada,46.5653,-66.4619,2020-06-30,165,2,0,163,Americas,1.2121212121212122,0.0
Canada,53.1355,-57.6604,2020-06-30,261,3,0,258,Americas,1.1494252873563218,0.0
Canada,44.682,-63.7443,2020-06-30,1062,63,0,999,Americas,5.932203389830509,0.0
Canada,51.2538,-85.3232,2020-06-30,36961,2730,0,34231,Americas,7.386163794269636,0.0
Canada,46.5107,-63.4168,2020-06-30,27,0,0,27,Americas,0.0,0.0
Canada,52.9399,-73.5491,2020-06-30,55458,5503,0,49955,Americas,9.922824479786504,0.0
Canada,52.9399,-106.4509,2020-06-30,785,13,0,772,Americas,1.6560509554140128,0.0
Central African Republic,6.6111,20.9394,2020-06-30,3745,47,787,2911,Africa,1.2550066755674232,21.014686248331106
Chad,15.4542,18.7322,2020-06-30,866,74,781,11,Africa,8.545034642032332,90.18475750577367
Chile,-35.6751,-71.543,2020-06-30,279393,5688,241229,32476,Americas,2.0358419860196926,86.34038791236716
China,31.8257,117.2264,2020-06-30,991,6,985,0,Western Pacific,0.6054490413723511,99.39455095862765
China,40.1824,116.4142,2020-06-30,922,9,587,326,Western Pacific,0.9761388286334056,63.66594360086768
China,30.0572,107.874,2020-06-30,582,6,573,3,Western Pacific,1.0309278350515463,98.4536082474227
China,26.0789,117.9874,2020-06-30,363,1,359,3,Western Pacific,0.27548209366391185,98.89807162534436
China,35.7518,104.2861,2020-06-30,164,2,146,16,Western Pacific,1.2195121951219512,89.02439024390245
China,23.3417,113.4244,2020-06-30,1641,8,1627,6,Western Pacific,0.4875076173065204,99.14686166971359
China,23.8298,108.7881,2020-06-30,254,2,252,0,Western Pacific,0.7874015748031495,99.21259842519686
China,26.8154,106.8748,2020-06-30,147,2,145,0,Western Pacific,1.3605442176870748,98.63945578231292
China,19.1959,109.7453,2020-06-30,171,6,165,0,Western Pacific,3.508771929824561,96.49122807017544
China,39.549,116.1306,2020-06-30,349,6,0,343,Western Pacific,1.7191977077363898,0.0
China,47.862,127.7615,2020-06-30,947,13,934,0,Western Pacific,1.3727560718057021,98.6272439281943
China,37.8957,114.9042,2020-06-30,1276,22,0,1254,Western Pacific,1.7241379310344827,0.0
China,22.3,114.2,2020-06-30,1205,7,1107,91,Western Pacific,0.5809128630705395,91.86721991701245
China,30.9756,112.2707,2020-06-30,68135,4512,63623,0,Western Pacific,6.622147207749321,93.37785279225068
China,27.6104,111.7088,2020-06-30,1019,4,1015,0,Western Pacific,0.39254170755642787,99.60745829244357
China,44.0935,113.9448,2020-06-30,238,1,237,0,Western Pacific,0.42016806722689076,99.57983193277312
China,32.9711,119.455,2020-06-30,654,0,654,0,Western Pacific,0.0,100.0
China,27.614,115.7221,2020-06-30,932,1,931,0,Western Pacific,0.1072961373390558,99.89270386266095
China,43.6661,126.1923,2020-06-30,155,2,153,0,Western Pacific,1.2903225806451613,98.70967741935483
China,41.2956,122.6085,2020-06-30,155,2,148,5,Western Pacific,1.2903225806451613,95.48387096774194
China,22.1667,113.55,2020-06-30,46,0,45,1,Western Pacific,0.0,97.82608695652173
China,37.2692,106.1655,2020-06-30,75,0,75,0,Western Pacific,0.0,100.0
China,35.7452,95.9956,2020-06-30,18,0,18,0,Western Pacific,0.0,100.0
China,35.1917,108.8701,2020-06-30,320,3,309,8,Western Pacific,0.9375,96.5625
China,36.3427,118.1498,2020-06-30,792,7,785,0,Western Pacific,0.8838383838383838,99.11616161616162
China,31.202,121.4491,2020-06-30,712,7,675,30,Western Pacific,0.9831460674157303,94.80337078651685
China,37.5777,112.2922,2020-06-30,198,0,198,0,Western Pacific,0.0,100.0
China,30.6171,102.7103,2020-06-30,595,3,580,12,Western Pacific,0.5042016806722689,97.47899159663865
China,39.3054,117.323,2020-06-30,198,3,194,1,Western Pacific,1.5151515151515151,97.97979797979798
China,31.6927,88.0924,2020-06-30,1,0,1,0,Western Pacific,0.0,100.0
China,41.1129,85.2401,2020-06-30,76,3,73,0,Western Pacific,3.9473684210526314,96.05263157894737
China,24.974,101.487,2020-06-30,185,2,183,0,Western Pacific,1.0810810810810811,98.91891891891892
China,29.1832,120.0934,2020-06-30,1269,1,1267,1,Western Pacific,0.07880220646178093,99.84239558707644
Colombia,4.5709,-74.2973,2020-06-30,97846,3334,40021,54491,Americas,3.4073952946466894,40.902029720172514
Congo (Brazzaville),-0.228,15.8277,2020-06-30,1087,37,456,594,Africa,3.403863845446182,41.95032198712052
Congo (Kinshasa),-4.0383,21.7587,2020-06-30,7039,170,1426,5443,Africa,2.415115783491973,20.258559454467964
Costa Rica,9.7489,-83.7534,2020-06-30,3459,16,1436,2007,Americas,0.46256143394044524,41.514888696154955
Cote d'Ivoire,7.54,-5.5471,2020-06-30,9499,68,4273,5158,Africa,0.7158648278766185,44.98368249289399
Croatia,45.1,15.2,2020-06-30,2777,107,2155,515,Europe,3.8530788620813827,77.60172848397552
Cuba,21.521757,-77.78116700000002,2020-06-30,2341,86,2214,41,Americas,3.6736437419906025,94.57496796240923
Cyprus,35.1264,33.4299,2020-06-30,998,19,833,146,Europe,1.903807615230461,83.46693386773548
Czechia,49.8175,15.473,2020-06-30,11954,349,7771,3834,Europe,2.919524845240087,65.00752886063242
Denmark,61.8926,-6.9118,2020-06-30,187,0,187,0,Europe,0.0,100.0
Greenland,71.7069,-42.6043,2020-06-30,13,0,13,0,Europe,0.0,100.0
Denmark,56.2639,9.5018,2020-06-30,12768,605,11649,514,Europe,4.738408521303258,91.2359022556391
Djibouti,11.8251,42.5903,2020-06-30,4682,54,4524,104,Eastern Mediterranean,1.1533532678342588,96.62537377189236
Dominican Republic,18.7357,-70.1627,2020-06-30,32568,747,17580,14241,Americas,2.293662490788504,53.97936624907885
Ecuador,-1.8312,-78.1834,2020-06-30,56432,4527,27594,24311,Americas,8.022044230223987,48.89778848880068
Egypt,26.820553000000004,30.802498,2020-06-30,68311,2953,18460,46898,Eastern Mediterranean,4.32287625711818,27.023466206028314
El Salvador,13.7942,-88.8965,2020-06-30,6438,174,3770,2494,Americas,2.7027027027027026,58.55855855855856
Equatorial Guinea,1.6508,10.2679,2020-06-30,2001,32,515,1454,Africa,1.5992003998000999,25.737131434282855
Eritrea,15.1794,39.7823,2020-06-30,203,0,53,150,Africa,0.0,26.108374384236456
Estonia,58.5953,25.0136,2020-06-30,1989,69,1829,91,Europe,3.469079939668175,91.95575666163901
Eswatini,-26.5225,31.4659,2020-06-30,812,11,408,393,Africa,1.354679802955665,50.24630541871922
Ethiopia,9.145,40.4897,2020-06-30,5846,103,2430,3313,Africa,1.7618884707492302,41.566883339035236
Fiji,-17.7134,178.065,2020-06-30,18,0,18,0,Western Pacific,0.0,100.0
Finland,61.92411,25.748151,2020-06-30,7214,328,6600,286,Europe,4.546714721375103,91.48877183254783
France,3.9339,-53.1258,2020-06-30,4004,15,1508,2481,Europe,0.37462537462537465,37.66233766233766
France,-17.6797,149.4068,2020-06-30,62,0,60,2,Europe,0.0,96.7741935483871
France,16.265,-61.551,2020-06-30,182,14,157,11,Europe,7.6923076923076925,86.26373626373626
France,-12.8275,45.166244,2020-06-30,2603,35,2325,243,Europe,1.3446023818670765,89.32001536688436
France,-20.904305,165.618042,2020-06-30,21,0,21,0,Europe,0.0,100.0
France,-21.1151,55.5364,2020-06-30,526,2,472,52,Europe,0.38022813688212925,89.73384030418251
France,17.9,-62.8333,2020-06-30,6,0,6,0,Europe,0.0,100.0
France,18.0708,-63.0501,2020-06-30,43,3,37,3,Europe,6.976744186046512,86.04651162790698
France,14.6415,-61.0242,2020-06-30,242,14,98,130,Europe,5.785123966942149,40.49586776859504
France,46.2276,2.2137,2020-06-30,194373,29763,71714,92896,Europe,15.312311895170625,36.89504200686309
Gabon,-0.8037,11.6094,2020-06-30,5394,42,2420,2932,Africa,0.778642936596218,44.864664441972565
Gambia,13.4432,-15.3101,2020-06-30,49,2,27,20,Africa,4.081632653061225,55.10204081632652
Georgia,42.3154,43.3569,2020-06-30,928,15,794,119,Europe,1.6163793103448276,85.5603448275862
Germany,51.165691,10.451526,2020-06-30,195418,8990,178100,8328,Europe,4.600395050609462,91.13797091363129
Ghana,7.9465,-1.0232,2020-06-30,17741,112,13268,4361,Africa,0.6313060143171185,74.78721605321009
Greece,39.0742,21.8243,2020-06-30,3409,192,1374,1843,Europe,5.632150190671751,40.30507480199472
Guatemala,15.7835,-90.2308,2020-06-30,18096,773,3194,14129,Americas,4.271662245800177,17.650309460654288
Guinea,9.9456,-9.6966,2020-06-30,5391,33,4326,1032,Africa,0.6121313299944352,80.24485253199778
Guyana,4.860416000000002,-58.93018000000001,2020-06-30,245,12,114,119,Americas,4.8979591836734695,46.53061224489796
Haiti,18.9712,-72.2852,2020-06-30,5975,105,931,4939,Americas,1.7573221757322177,15.581589958158995
Holy See,41.9029,12.4534,2020-06-30,12,0,12,0,Europe,0.0,100.0
Honduras,15.2,-86.2419,2020-06-30,19558,497,2060,17001,Americas,2.5411596277738013,10.532774312301871
Hungary,47.1625,19.5033,2020-06-30,4155,585,2692,878,Europe,14.079422382671481,64.78941034897714
Iceland,64.9631,-19.0208,2020-06-30,1824,10,1800,14,Europe,0.5482456140350876,98.68421052631578
India,20.593684,78.96288,2020-06-30,585481,17400,347912,220169,South-East Asia,2.9719153994749616,59.423277612766256
Indonesia,-0.7893,113.9213,2020-06-30,56385,2876,24806,28703,South-East Asia,5.100647335284206,43.99397002748958
Iran,32.427908,53.68804599999999,2020-06-30,227662,10817,188758,28087,Eastern Mediterranean,4.751341901590955,82.9115091670986
Iraq,33.223191,43.679291,2020-06-30,49109,1943,24760,22406,Eastern Mediterranean,3.956504917632206,50.41845690199352
Ireland,53.1424,-7.6921,2020-06-30,25473,1736,23364,373,Europe,6.81505908216543,91.72064538923567
Israel,31.046051,34.851612,2020-06-30,25244,320,17341,7583,Europe,1.267627951196324,68.69355094279828
Italy,41.87194,12.56738,2020-06-30,240578,34767,190248,15563,Europe,14.451446100640956,79.07955008354878
Jamaica,18.1096,-77.2975,2020-06-30,702,10,553,139,Americas,1.4245014245014245,78.77492877492878
Japan,36.204824,138.252924,2020-06-30,18615,972,16458,1185,Western Pacific,5.221595487510072,88.41257050765512
Jordan,31.24,36.51,2020-06-30,1132,9,882,241,Eastern Mediterranean,0.7950530035335688,77.91519434628975
Kazakhstan,48.0196,66.9237,2020-06-30,22308,188,13558,8562,Europe,0.8427469965931504,60.776403084095385
Kenya,-0.0236,37.9062,2020-06-30,6366,148,2039,4179,Africa,2.3248507697141063,32.02953188815583
South Korea,35.90775700000001,127.766922,2020-06-30,12850,282,11613,955,Western Pacific,2.1945525291828796,90.37354085603113
Kuwait,29.31166,47.481766,2020-06-30,46195,354,37030,8811,Eastern Mediterranean,0.7663167009416603,80.16019049680702
Kyrgyzstan,41.20438,74.766098,2020-06-30,5506,61,2443,3002,Europe,1.1078823102070467,44.36977842353796
Latvia,56.8796,24.6032,2020-06-30,1118,30,974,114,Europe,2.6833631484794274,87.11985688729875
Lebanon,33.8547,35.8623,2020-06-30,1778,34,1183,561,Eastern Mediterranean,1.9122609673790776,66.53543307086615
Liberia,6.4280550000000005,-9.429499,2020-06-30,780,36,324,420,Africa,4.615384615384616,41.53846153846154
Liechtenstein,47.14,9.55,2020-06-30,82,1,81,0,Europe,1.2195121951219512,98.78048780487805
Lithuania,55.1694,23.8813,2020-06-30,1817,78,1515,224,Europe,4.292790313703907,83.37919647771052
Luxembourg,49.8153,6.1296,2020-06-30,4299,110,3998,191,Europe,2.5587345894394047,92.99837171435217
Madagascar,-18.766947,46.869107,2020-06-30,2214,20,994,1200,Africa,0.9033423667570009,44.896115627822944
Malaysia,4.210483999999999,101.975766,2020-06-30,8639,121,8354,164,Western Pacific,1.4006250723463363,96.70100706100243
Maldives,3.2028,73.2207,2020-06-30,2361,9,1944,408,South-East Asia,0.3811944091486658,82.33799237611181
Malta,35.9375,14.3754,2020-06-30,670,9,640,21,Europe,1.3432835820895521,95.52238805970148
Mauritania,21.0079,-10.9408,2020-06-30,4363,129,1622,2612,Africa,2.9566811826724733,37.17625487050194
Mauritius,-20.348404,57.552152,2020-06-30,341,10,326,5,Africa,2.932551319648094,95.60117302052787
Mexico,23.6345,-102.5528,2020-06-30,226089,27769,174538,23782,Americas,12.282331294313302,77.19880224159512
Moldova,47.4116,28.3699,2020-06-30,16613,545,9382,6686,Europe,3.2805634141937037,56.47384578342262
Monaco,43.7333,7.4167,2020-06-30,103,4,95,4,Europe,3.8834951456310676,92.23300970873787
Mongolia,46.8625,103.8467,2020-06-30,220,0,176,44,Western Pacific,0.0,80.0
Montenegro,42.708678000000006,19.37439,2020-06-30,548,12,315,221,Europe,2.18978102189781,57.481751824817515
Morocco,31.7917,-7.0926,2020-06-30,12533,228,8920,3385,Eastern Mediterranean,1.819197319077635,71.17210564110748
Namibia,-22.9576,18.4904,2020-06-30,205,0,24,181,Africa,0.0,11.707317073170733
Nepal,28.1667,84.25,2020-06-30,13564,29,3194,10341,South-East Asia,0.21380123857269243,23.547626069006192
Netherlands,12.5211,-69.9683,2020-06-30,103,3,98,2,Europe,2.912621359223301,95.14563106796116
Netherlands,12.1696,-68.99,2020-06-30,23,1,19,3,Europe,4.3478260869565215,82.6086956521739
Netherlands,18.0425,-63.0548,2020-06-30,77,15,62,0,Europe,19.480519480519483,80.51948051948052
Netherlands,52.1326,5.2913,2020-06-30,50273,6113,0,44160,Europe,12.159608537385873,0.0
New Zealand,-40.9006,174.886,2020-06-30,1528,22,1484,22,Western Pacific,1.4397905759162304,97.12041884816755
Nicaragua,12.865416,-85.207229,2020-06-30,2519,83,1238,1198,Americas,3.2949583167923775,49.14648670107186
Niger,17.607789,8.081666,2020-06-30,1075,67,943,65,Africa,6.232558139534883,87.72093023255813
Nigeria,9.082,8.6753,2020-06-30,25694,590,9746,15358,Africa,2.2962559352377987,37.93103448275862
North Macedonia,41.6086,21.7453,2020-06-30,6334,302,2475,3557,Europe,4.767919166403536,39.074834227976005
Norway,60.472,8.4689,2020-06-30,8879,250,8138,491,Europe,2.8156323910350265,91.65446559297217
Oman,21.512583,55.92325500000001,2020-06-30,40070,176,23425,16469,Eastern Mediterranean,0.4392313451459945,58.46019465934614
